Date,Home_Team,Away_Team,HT_Runs,HT_Hits,HT_Errors,AT_Runs,AT_Hits,AT_Errors
2013-04-12,Giants,Cubs,3,7,0,4,10,0
2013-04-12,Braves,Nationals,6,9,2,4,8,1
2013-04-12,Orioles,Yankees,2,9,1,5,6,1
2013-04-12,White Sox,Indians,0,5,0,1,3,1
2013-04-12,Reds,Pirates,5,8,0,6,12,0
2013-04-12,Phillies,Marlins,3,10,0,1,4,1
2013-04-12,Mets,Twins,16,15,1,5,6,2
2013-04-12,Blue Jays,Royals,8,8,0,4,5,3
2013-04-12,Brewers,Cardinals,0,2,0,2,6,0
2013-04-12,Dodgers,D-backs,0,6,0,3,6,0
2013-04-12,Tigers,Athletics,3,12,1,4,8,0
2013-04-12,Astros,Angels,5,10,0,0,4,2
2013-04-12,Rockies,Padres,7,9,0,5,9,1
2013-04-12,Rangers,Mariners,1,6,0,3,7,0
2013-04-12,Rays,Red Sox,,,,,,
2013-04-13,Braves,Nationals,3,8,1,1,4,1
2013-04-13,Giants,Cubs,3,9,1,2,7,0
2013-04-13,Rays,Red Sox,1,6,1,2,7,0
2013-04-13,Orioles,Yankees,5,11,1,3,11,1
2013-04-13,White Sox,Indians,4,7,0,9,9,1
2013-04-13,Tigers,Athletics,7,10,0,3,7,0
2013-04-13,Mets,Twins,4,10,0,2,4,0
2013-04-13,Brewers,Cardinals,0,4,1,8,10,0
2013-04-13,Reds,Pirates,1,7,0,3,7,0
2013-04-13,Phillies,Marlins,1,5,1,2,4,2
2013-04-13,Blue Jays,Royals,3,2,0,2,8,0
2013-04-13,Dodgers,D-backs,7,14,0,5,11,0
2013-04-13,Rockies,Padres,9,14,0,5,10,2
2013-04-13,Astros,Angels,4,4,1,5,13,0
2013-04-13,Rangers,Mariners,3,5,0,1,7,1
2013-04-14,White Sox,Indians,3,8,0,1,6,1
2013-04-14,Phillies,Marlins,2,12,0,1,5,0
2013-04-14,Braves,Nationals,9,12,0,0,4,2
2013-04-14,Reds,Pirates,7,11,0,10,15,1
2013-04-14,Rays,Red Sox,0,3,1,5,8,0
2013-04-14,Blue Jays,Royals,2,7,0,3,10,1
2013-04-14,Brewers,Cardinals,4,12,1,3,8,1
2013-04-14,Giants,Cubs,10,13,0,7,9,0
2013-04-14,Astros,Angels,1,7,0,4,9,0
2013-04-14,Tigers,Athletics,10,14,0,1,3,1
2013-04-14,Rockies,Padres,2,3,0,1,2,0
2013-04-14,Dodgers,D-backs,0,6,0,1,6,0
2013-04-14,Rangers,Mariners,3,6,1,4,10,0
2013-04-14,Orioles,Yankees,0,5,0,3,7,2
2013-04-14,Mets,Twins,,,,,,
2013-04-15,Rays,Red Sox,2,4,0,3,4,0
2013-04-15,Cardinals,Pirates,10,10,0,6,12,2
2013-04-15,White Sox,Blue Jays,3,10,0,4,10,0
2013-04-15,Phillies,Reds,2,5,1,4,9,0
2013-04-15,Nationals,Marlins,10,16,0,3,6,0
2013-04-15,Angels,Twins,2,9,1,8,12,1
2013-04-15,Astros,Athletics,2,8,0,11,9,0
2013-04-15,Padres,Dodgers,6,9,0,3,12,1
2013-04-15,Mets,Rockies,,,,,,
2013-04-16,Mets,Rockies,4,8,0,8,12,0
2013-04-16,D-backs,Yankees,2,8,0,4,12,0
2013-04-16,Red Sox,Indians,7,6,0,2,6,0
2013-04-16,Rays,Orioles,4,6,1,5,6,0
2013-04-16,White Sox,Blue Jays,4,5,0,3,9,0
2013-04-16,Royals,Braves,3,9,1,6,9,3
2013-04-16,Phillies,Reds,0,2,1,1,4,0
2013-04-16,Nationals,Marlins,2,8,1,8,11,0
2013-04-16,Rangers,Cubs,4,9,0,2,6,1
2013-04-16,Angels,Twins,6,10,0,8,15,1
2013-04-16,Giants,Brewers,8,12,0,10,12,1
2013-04-16,Mets,Rockies,8,12,2,9,13,3
2013-04-16,Astros,Athletics,3,6,0,4,8,0
2013-04-16,Tigers,Mariners,6,12,0,2,4,0
2013-04-16,Padres,Dodgers,9,15,0,2,4,0
2013-04-16,Cardinals,Pirates,,,,,,
2013-04-17,Royals,Braves,1,8,1,0,6,0
2013-04-17,Astros,Athletics,5,11,1,7,11,0
2013-04-17,Phillies,Reds,0,2,1,1,4,0
2013-04-17,D-backs,Yankees,3,6,0,4,6,1
2013-04-17,Red Sox,Indians,6,15,0,3,7,1
2013-04-17,Cardinals,Pirates,0,1,2,5,11,0
2013-04-17,Rays,Orioles,6,11,0,2,5,0
2013-04-17,White Sox,Blue Jays,7,11,0,0,6,0
2013-04-17,Nationals,Marlins,6,11,1,1,7,1
2013-04-17,Phillies,Reds,2,6,0,11,15,0
2013-04-17,Giants,Brewers,3,6,1,4,9,0
2013-04-17,Tigers,Mariners,2,8,0,1,11,1
2013-04-17,Padres,Dodgers,7,13,0,2,10,1
2013-04-17,Rangers,Cubs,,,,,,
2013-04-17,Angels,Twins,,,,,,
2013-04-17,Mets,Rockies,,,,,,
2013-04-18,Giants,Brewers,2,7,0,7,8,1
2013-04-18,Rangers,Cubs,2,4,0,6,13,0
2013-04-18,Mets,Rockies,3,8,1,11,17,1
2013-04-18,Tigers,Mariners,0,5,0,2,9,0
2013-04-18,D-backs,Yankees,6,13,0,2,7,3
2013-04-18,Braves,Pirates,6,10,0,4,7,1
2013-04-18,Red Sox,Indians,6,9,0,3,6,1
2013-04-18,Rays,Orioles,6,11,0,10,14,1
2013-04-18,Cardinals,Phillies,4,7,0,3,13,0
2013-04-18,White Sox,Blue Jays,1,4,2,3,4,0
2013-04-18,Marlins,Reds,1,6,2,11,12,0
2013-04-19,Braves,Pirates,0,2,0,6,9,0
2013-04-19,Cardinals,Phillies,2,2,1,8,10,0
2013-04-19,Yankees,Blue Jays,9,13,0,4,7,1
2013-04-19,Marlins,Reds,2,7,0,1,5,0
2013-04-19,Athletics,Rays,3,11,1,8,10,0
2013-04-19,Nationals,Mets,1,4,1,7,8,1
2013-04-19,Mariners,Rangers,0,5,1,7,10,1
2013-04-19,Indians,Astros,2,8,0,3,6,0
2013-04-19,Cubs,Brewers,4,10,1,5,7,0
2013-04-19,D-backs,Rockies,1,5,0,3,3,1
2013-04-19,Tigers,Angels,1,10,1,8,16,0
2013-04-19,Padres,Giants,2,5,0,3,10,0
2013-04-19,Dodgers,Orioles,,,,,,
2013-04-19,Royals,Red Sox,,,,,,
2013-04-19,Twins,White Sox,,,,,,
2013-04-20,Dodgers,Orioles,5,8,1,7,10,0
2013-04-20,Yankees,Blue Jays,5,10,0,3,7,3
2013-04-20,Royals,Red Sox,3,10,1,4,7,1
2013-04-20,Marlins,Reds,2,8,0,3,13,1
2013-04-20,Tigers,Angels,0,4,0,10,14,0
2013-04-20,Twins,White Sox,2,8,0,1,6,1
2013-04-20,Nationals,Mets,7,7,0,6,7,0
2013-04-20,Dodgers,Orioles,1,6,2,6,8,0
2013-04-20,Braves,Pirates,1,4,0,3,7,0
2013-04-20,Cardinals,Phillies,5,8,1,0,3,0
2013-04-20,Cubs,Brewers,1,7,3,5,6,0
2013-04-20,Indians,Astros,19,22,0,6,11,3
2013-04-20,Athletics,Rays,0,3,0,1,6,1
2013-04-20,Mariners,Rangers,0,5,0,5,5,0
2013-04-20,D-backs,Rockies,3,6,2,4,6,0
2013-04-20,Padres,Giants,0,5,0,2,3,0
2013-04-21,Yankees,Blue Jays,4,11,1,8,11,0
2013-04-21,Marlins,Reds,6,11,2,10,11,0
2013-04-21,Nationals,Mets,0,4,3,2,4,0
2013-04-21,Royals,Red Sox,4,8,0,2,8,0
2013-04-21,Braves,Pirates,2,8,1,4,10,0
2013-04-21,Dodgers,Orioles,7,8,0,4,10,0
2013-04-21,Athletics,Rays,1,3,1,8,11,1
2013-04-21,Indians,Astros,5,11,0,4,8,0
2013-04-21,Twins,White Sox,5,6,1,3,5,0
2013-04-21,Cubs,Brewers,2,5,2,4,3,1
2013-04-21,Mariners,Rangers,3,8,1,11,11,1
2013-04-21,Tigers,Angels,3,10,3,4,7,0
2013-04-21,Padres,Giants,0,6,0,5,8,0
2013-04-21,D-backs,Rockies,5,8,0,4,9,0
2013-04-21,Royals,Red Sox,5,9,0,4,10,1
2013-04-21,Cardinals,Phillies,3,10,0,7,14,1
2013-04-22,Athletics,Red Sox,6,5,2,9,9,0
2013-04-22,Cardinals,Nationals,3,8,2,2,4,0
2013-04-22,Blue Jays,Orioles,1,4,1,2,5,0
2013-04-22,Pirates,Phillies,2,8,0,3,8,0
2013-04-22,Cubs,Reds,4,11,0,5,9,3
2013-04-22,Yankees,Rays,1,2,1,5,7,1
2013-04-22,Indians,White Sox,3,6,1,2,5,1
2013-04-22,Mariners,Astros,7,12,0,1,7,2
2013-04-22,Rangers,Angels,7,15,0,6,9,2
2013-04-22,Brewers,Padres,7,5,1,1,8,0
2013-04-22,D-backs,Giants,4,9,0,5,11,0
2013-04-22,Marlins,Twins,,,,,,
2013-04-22,Braves,Rockies,,,,,,
2013-04-23,Marlins,Twins,3,6,0,4,7,0
2013-04-23,Braves,Rockies,4,9,0,3,6,0
2013-04-23,Athletics,Red Sox,13,13,0,0,3,2
2013-04-23,Cardinals,Nationals,2,8,0,0,5,0
2013-04-23,Blue Jays,Orioles,3,6,1,4,6,0
2013-04-23,Pirates,Phillies,2,7,1,0,4,2
2013-04-23,Cubs,Reds,4,9,1,2,6,2
2013-04-23,Dodgers,Mets,7,12,1,2,4,0
2013-04-23,Yankees,Rays,4,9,0,3,7,0
2013-04-23,Marlins,Twins,8,16,1,5,9,0
2013-04-23,Mariners,Astros,2,9,1,3,9,0
2013-04-23,Braves,Rockies,10,14,1,2,12,0
2013-04-23,Rangers,Angels,4,8,1,5,10,1
2013-04-23,Brewers,Padres,6,11,0,3,8,0
2013-04-23,D-backs,Giants,6,10,0,4,12,3
2013-04-23,Royals,Tigers,,,,,,
2013-04-23,Indians,White Sox,,,,,,
2013-04-24,Cubs,Reds,0,5,0,1,8,0
2013-04-24,Blue Jays,Orioles,6,8,2,5,8,0
2013-04-24,Cardinals,Nationals,4,9,0,2,7,1
2013-04-24,Indians,White Sox,2,5,0,3,5,0
2013-04-24,Mariners,Astros,3,9,0,10,14,0
2013-04-24,Braves,Rockies,5,10,0,6,15,2
2013-04-24,D-backs,Giants,3,8,0,2,8,1
2013-04-24,Athletics,Red Sox,5,9,0,6,10,0
2013-04-24,Pirates,Phillies,5,6,1,3,10,1
2013-04-24,Royals,Tigers,5,8,1,7,9,0
2013-04-24,Dodgers,Mets,3,4,0,7,11,0
2013-04-24,Yankees,Rays,0,4,1,3,8,0
2013-04-24,Rangers,Angels,11,11,0,3,9,0
2013-04-24,Brewers,Padres,1,7,2,2,5,0
2013-04-25,Pirates,Phillies,6,14,1,4,7,1
2013-04-25,Royals,Tigers,8,14,0,3,5,1
2013-04-25,Dodgers,Mets,3,6,1,2,5,0
2013-04-25,Astros,Red Sox,2,7,1,7,11,0
2013-04-25,Reds,Nationals,1,1,2,8,12,0
2013-04-25,Blue Jays,Yankees,3,7,0,5,9,1
2013-04-25,Cubs,Marlins,4,6,0,3,6,1
2013-04-25,Rays,White Sox,2,5,0,5,7,0
2013-04-25,Rangers,Twins,2,10,0,1,8,0
2013-04-25,Rockies,D-backs,2,7,1,3,8,0
2013-04-25,Orioles,Athletics,10,15,2,2,6,1
2013-04-25,Angels,Mariners,0,7,0,6,11,0
2013-04-26,Reds,Nationals,0,1,0,1,6,1
2013-04-26,Blue Jays,Yankees,4,10,0,6,6,0
2013-04-26,Braves,Tigers,0,5,2,10,15,0
2013-04-26,Astros,Red Sox,3,7,0,7,17,2
2013-04-26,Phillies,Mets,4,8,0,0,3,0
2013-04-26,Cubs,Marlins,4,10,0,2,9,0
2013-04-26,Rays,White Sox,4,10,0,5,8,0
2013-04-26,Rangers,Twins,4,13,2,3,8,1
2013-04-26,Pirates,Cardinals,1,5,1,9,13,0
2013-04-26,Rockies,D-backs,6,11,2,3,6,0
2013-04-26,Orioles,Athletics,3,7,0,0,3,3
2013-04-26,Giants,Padres,1,7,0,2,6,0
2013-04-26,Angels,Mariners,6,9,1,3,11,0
2013-04-26,Brewers,Dodgers,5,11,0,7,9,4
2013-04-26,Indians,Royals,,,,,,
2013-04-27,Braves,Tigers,4,7,0,7,13,0
2013-04-27,Reds,Nationals,3,9,1,6,10,1
2013-04-27,Phillies,Mets,9,12,0,4,8,1
2013-04-27,Orioles,Athletics,7,10,0,3,10,0
2013-04-27,Blue Jays,Yankees,4,11,0,5,11,1
2013-04-27,Rangers,Twins,2,8,1,7,9,0
2013-04-27,Pirates,Cardinals,5,11,0,3,8,0
2013-04-27,Indians,Royals,2,9,1,3,6,2
2013-04-27,Astros,Red Sox,4,5,1,8,12,1
2013-04-27,Rays,White Sox,10,19,1,4,9,1
2013-04-27,Cubs,Marlins,3,8,0,2,5,1
2013-04-27,Rockies,D-backs,2,9,1,3,9,0
2013-04-27,Giants,Padres,7,11,2,8,14,2
2013-04-27,Angels,Mariners,2,6,0,3,10,1
2013-04-27,Brewers,Dodgers,6,9,2,4,7,1
2013-04-28,Blue Jays,Yankees,2,8,0,3,4,0
2013-04-28,Phillies,Mets,5,10,0,1,3,2
2013-04-28,Cubs,Marlins,4,7,0,6,7,0
2013-04-28,Reds,Nationals,5,11,1,2,5,2
2013-04-28,Astros,Red Sox,1,7,2,6,11,1
2013-04-28,Indians,Royals,0,8,0,9,10,0
2013-04-28,Rays,White Sox,8,8,0,3,6,2
2013-04-28,Rangers,Twins,0,7,0,5,9,0
2013-04-28,Pirates,Cardinals,9,13,1,0,3,0
2013-04-28,Orioles,Athletics,8,15,1,9,12,0
2013-04-28,Rockies,D-backs,2,10,0,4,8,0
2013-04-28,Brewers,Dodgers,0,4,0,2,6,0
2013-04-28,Giants,Padres,4,10,0,6,9,0
2013-04-28,Angels,Mariners,1,4,1,2,6,1
2013-04-28,Braves,Tigers,3,6,0,8,9,0
2013-04-28,Indians,Royals,10,14,0,3,8,3
2013-04-29,Astros,Yankees,9,17,0,1,8,1
2013-04-29,Twins,Tigers,3,6,0,4,7,0
2013-04-29,Nationals,Braves,2,10,0,3,7,0
2013-04-29,Mets,Marlins,3,11,0,4,16,1
2013-04-29,Padres,Cubs,3,8,0,5,10,1
2013-04-29,Indians,Royals,9,14,0,0,3,0
2013-04-29,Pirates,Brewers,4,5,1,10,13,2
2013-04-29,Reds,Cardinals,2,6,0,1,7,0
2013-04-29,Giants,D-backs,6,10,0,4,7,0
2013-04-29,Angels,Athletics,8,15,3,10,15,1
2013-04-29,Orioles,Mariners,2,4,0,6,11,0
2013-04-29,Rockies,Dodgers,12,19,1,2,6,1
2013-04-30,Astros,Yankees,4,9,0,7,15,0
2013-04-30,Phillies,Indians,2,5,0,14,17,0
2013-04-30,Red Sox,Blue Jays,7,9,1,9,9,1
2013-04-30,Twins,Tigers,1,6,0,6,13,0
2013-04-30,Nationals,Braves,1,3,1,8,12,0
2013-04-30,Mets,Marlins,1,4,0,2,5,0
2013-04-30,White Sox,Rangers,6,10,2,10,12,0
2013-04-30,Padres,Cubs,13,17,0,7,11,2
2013-04-30,Rays,Royals,2,8,1,8,14,1
2013-04-30,Pirates,Brewers,8,14,1,12,15,0
2013-04-30,Reds,Cardinals,1,7,0,2,7,0
2013-04-30,Giants,D-backs,2,6,0,1,4,0
2013-04-30,Angels,Athletics,6,9,1,10,10,2
2013-04-30,Orioles,Mariners,7,13,0,2,10,0
2013-04-30,Rockies,Dodgers,2,5,0,6,13,0
2013-05-01,Mets,Marlins,7,13,2,6,13,1
2013-05-01,Twins,Tigers,6,10,0,2,6,0
2013-05-01,Pirates,Brewers,6,9,1,4,7,1
2013-05-01,Reds,Cardinals,2,6,0,4,10,1
2013-05-01,Angels,Athletics,5,10,0,4,8,0
2013-05-01,Astros,Yankees,4,10,0,5,9,0
2013-05-01,Phillies,Indians,0,3,1,6,14,0
2013-05-01,Red Sox,Blue Jays,10,15,0,1,4,1
2013-05-01,Nationals,Braves,2,3,0,0,2,0
2013-05-01,White Sox,Rangers,5,8,0,2,9,0
2013-05-01,Padres,Cubs,2,3,1,6,9,1
2013-05-01,Rays,Royals,8,13,0,9,15,0
2013-05-01,Giants,D-backs,9,10,1,6,15,0
2013-05-01,Orioles,Mariners,3,7,0,8,11,0
2013-05-01,Rockies,Dodgers,7,12,1,3,8,1
2013-05-02,Padres,Cubs,4,7,0,2,9,0
2013-05-02,Marlins,Phillies,2,7,1,7,8,0
2013-05-02,Red Sox,Blue Jays,3,6,0,1,7,2
2013-05-02,Nationals,Braves,3,8,0,1,5,1
2013-05-02,White Sox,Rangers,3,8,0,1,3,0
2013-05-02,Tigers,Astros,7,15,1,3,6,1
2013-05-02,Cardinals,Brewers,6,12,1,5,12,0
2013-05-02,Orioles,Angels,5,10,0,1,4,1
2013-05-02,Rays,Royals,,,,,,
2013-05-03,Reds,Cubs,6,9,0,5,15,1
2013-05-03,Twins,Indians,6,11,0,7,13,0
2013-05-03,Athletics,Yankees,2,10,0,0,6,0
2013-05-03,Nationals,Pirates,1,7,0,3,9,1
2013-05-03,Marlins,Phillies,1,6,1,4,8,0
2013-05-03,Mariners,Blue Jays,4,8,1,0,5,0
2013-05-03,Mets,Braves,7,7,0,5,10,0
2013-05-03,Red Sox,Rangers,0,6,2,7,18,0
2013-05-03,Tigers,Astros,4,6,1,3,9,0
2013-05-03,Cardinals,Brewers,6,15,0,1,8,1
2013-05-03,Rays,Rockies,7,11,0,4,11,0
2013-05-03,Orioles,Angels,0,3,0,4,8,0
2013-05-03,D-backs,Padres,6,7,1,7,14,0
2013-05-03,Dodgers,Giants,1,11,1,2,4,1
2013-05-03,White Sox,Royals,,,,,,
2013-05-04,Reds,Cubs,6,6,0,4,3,1
2013-05-04,Twins,Indians,3,7,0,7,12,1
2013-05-04,Athletics,Yankees,2,6,1,4,8,0
2013-05-04,Mariners,Blue Jays,8,8,0,1,6,0
2013-05-04,Orioles,Angels,5,12,0,4,6,0
2013-05-04,Cardinals,Brewers,7,10,0,6,14,1
2013-05-04,Nationals,Pirates,5,6,1,4,7,2
2013-05-04,Marlins,Phillies,2,4,0,0,1,0
2013-05-04,White Sox,Royals,0,4,2,2,8,0
2013-05-04,Tigers,Astros,17,21,0,2,6,1
2013-05-04,Red Sox,Rangers,1,7,2,5,10,0
2013-05-04,Rays,Rockies,3,9,2,9,11,0
2013-05-04,D-backs,Padres,8,10,0,1,6,2
2013-05-04,Dodgers,Giants,9,15,0,10,15,0
2013-05-04,Mets,Braves,,,,,,
2013-05-05,Twins,Indians,4,6,0,2,6,0
2013-05-05,Athletics,Yankees,5,7,0,4,9,1
2013-05-05,Mariners,Blue Jays,2,3,0,10,15,0
2013-05-05,Mets,Braves,4,6,0,9,12,0
2013-05-05,Nationals,Pirates,6,11,1,2,6,0
2013-05-05,White Sox,Royals,5,10,1,6,12,1
2013-05-05,Cardinals,Brewers,10,11,0,1,8,0
2013-05-05,Reds,Cubs,7,11,1,4,8,1
2013-05-05,Marlins,Phillies,14,13,1,2,4,1
2013-05-05,Red Sox,Rangers,3,5,0,4,9,0
2013-05-05,Orioles,Angels,8,8,0,4,11,2
2013-05-05,D-backs,Padres,1,4,0,5,5,0
2013-05-05,Tigers,Astros,9,13,1,0,4,0
2013-05-05,Rays,Rockies,8,11,2,3,10,1
2013-05-05,Dodgers,Giants,3,8,0,4,9,0
2013-05-06,White Sox,Royals,2,9,0,1,7,1
2013-05-06,Athletics,Indians,3,8,0,7,10,0
2013-05-06,Braves,Reds,7,11,1,4,9,1
2013-05-06,Twins,Red Sox,5,10,0,6,17,1
2013-05-06,Blue Jays,Rays,8,12,0,7,11,2
2013-05-06,Rangers,Cubs,2,5,2,9,11,2
2013-05-06,Marlins,Padres,0,5,2,5,5,0
2013-05-06,D-backs,Dodgers,9,15,1,2,7,1
2013-05-06,Phillies,Giants,6,10,1,2,5,0
2013-05-07,Royals,Orioles,3,10,1,4,8,1
2013-05-07,Athletics,Indians,0,6,2,1,5,0
2013-05-07,Mariners,Pirates,1,5,0,4,7,0
2013-05-07,Braves,Reds,4,5,0,5,9,0
2013-05-07,White Sox,Mets,0,1,0,1,5,0
2013-05-07,Twins,Red Sox,6,8,0,1,4,3
2013-05-07,Blue Jays,Rays,6,13,0,4,10,0
2013-05-07,Cardinals,Cubs,1,8,0,2,5,0
2013-05-07,Angels,Astros,6,7,3,7,7,1
2013-05-07,Rangers,Brewers,3,7,0,6,9,1
2013-05-07,Yankees,Rockies,0,4,0,2,8,0
2013-05-07,Marlins,Padres,1,7,2,5,10,1
2013-05-07,D-backs,Dodgers,5,11,0,3,9,0
2013-05-07,Phillies,Giants,6,12,1,2,7,2
2013-05-07,Tigers,Nationals,,,,,,
2013-05-08,Braves,Reds,7,11,0,2,7,0
2013-05-08,Mariners,Pirates,2,3,0,1,7,1
2013-05-08,Cardinals,Cubs,5,11,1,4,11,1
2013-05-08,Marlins,Padres,0,5,0,1,4,0
2013-05-08,Phillies,Giants,3,7,0,4,11,0
2013-05-08,Tigers,Nationals,1,7,1,3,8,1
2013-05-08,Royals,Orioles,3,7,3,5,5,0
2013-05-08,Athletics,Indians,3,6,1,4,6,0
2013-05-08,White Sox,Mets,6,13,1,3,8,1
2013-05-08,Twins,Red Sox,15,19,0,8,12,1
2013-05-08,Blue Jays,Rays,4,9,0,10,13,0
2013-05-08,Angels,Astros,1,9,0,3,9,0
2013-05-08,Rangers,Brewers,4,12,0,1,12,1
2013-05-08,Yankees,Rockies,3,6,0,2,4,3
2013-05-08,D-backs,Dodgers,3,6,0,2,8,3
2013-05-09,Athletics,Indians,2,7,2,9,12,0
2013-05-09,Yankees,Rockies,3,6,0,1,4,0
2013-05-09,Tigers,Nationals,4,12,1,5,9,0
2013-05-09,Royals,Orioles,6,9,1,2,8,0
2013-05-09,Twins,Red Sox,5,6,1,3,9,2
2013-05-09,Pirates,Mets,2,8,0,3,8,0
2013-05-09,Blue Jays,Rays,4,8,0,5,9,1
2013-05-09,Angels,Astros,6,8,0,5,13,3
2013-05-09,Phillies,D-backs,1,6,0,2,7,0
2013-05-09,Braves,Giants,6,11,0,3,8,1
2013-05-10,Cubs,Nationals,3,10,1,7,9,0
2013-05-10,Indians,Tigers,4,6,2,10,15,0
2013-05-10,Brewers,Reds,3,8,0,4,8,0
2013-05-10,Pirates,Mets,7,12,0,3,10,1
2013-05-10,Padres,Rays,3,5,2,6,8,0
2013-05-10,Blue Jays,Red Sox,0,1,2,5,10,0
2013-05-10,Angels,White Sox,7,11,0,5,7,2
2013-05-10,Orioles,Twins,9,18,0,6,11,2
2013-05-10,Yankees,Royals,11,16,0,6,7,0
2013-05-10,Rangers,Astros,4,9,1,2,5,0
2013-05-10,Rockies,Cardinals,0,1,0,3,10,0
2013-05-10,Phillies,D-backs,2,7,1,3,4,1
2013-05-10,Marlins,Dodgers,5,6,0,4,10,0
2013-05-10,Athletics,Mariners,3,5,0,6,7,0
2013-05-10,Braves,Giants,2,3,0,8,11,0
2013-05-11,Pirates,Mets,11,16,0,2,7,0
2013-05-11,Blue Jays,Red Sox,3,8,0,2,8,0
2013-05-11,Rockies,Cardinals,0,2,0,3,13,0
2013-05-11,Braves,Giants,1,7,0,10,14,0
2013-05-11,Cubs,Nationals,8,12,0,2,6,2
2013-05-11,Brewers,Reds,7,11,1,13,14,1
2013-05-11,Padres,Rays,7,6,1,8,10,1
2013-05-11,Indians,Tigers,7,12,1,6,7,1
2013-05-11,Rangers,Astros,8,11,2,7,7,0
2013-05-11,Angels,White Sox,3,7,0,2,8,3
2013-05-11,Orioles,Twins,5,12,0,8,10,1
2013-05-11,Yankees,Royals,3,6,0,2,6,1
2013-05-11,Phillies,D-backs,3,9,0,1,9,0
2013-05-11,Athletics,Mariners,4,8,0,3,7,0
2013-05-11,Marlins,Dodgers,1,5,0,7,14,1
2013-05-12,Indians,Tigers,4,8,1,3,9,0
2013-05-12,Brewers,Reds,1,7,2,5,6,0
2013-05-12,Pirates,Mets,3,7,0,2,4,1
2013-05-12,Cubs,Nationals,2,7,1,1,5,1
2013-05-12,Blue Jays,Red Sox,12,12,0,4,10,1
2013-05-12,Padres,Rays,2,6,0,4,7,0
2013-05-12,Orioles,Twins,6,11,0,0,8,1
2013-05-12,Yankees,Royals,4,9,0,2,7,2
2013-05-12,Rangers,Astros,12,17,1,7,9,1
2013-05-12,Rockies,Cardinals,8,11,0,2,6,0
2013-05-12,Braves,Giants,1,4,2,5,10,1
2013-05-12,Marlins,Dodgers,3,8,0,5,11,0
2013-05-12,Phillies,D-backs,4,15,0,2,7,0
2013-05-12,Athletics,Mariners,1,6,0,6,8,1
2013-05-12,Angels,White Sox,0,1,0,3,8,1
2013-05-13,Yankees,Indians,0,4,0,1,5,0
2013-05-13,Yankees,Indians,7,11,0,0,5,2
2013-05-13,Brewers,Pirates,5,9,0,1,4,3
2013-05-13,Mets,Cardinals,3,4,0,6,11,0
2013-05-13,Astros,Tigers,2,7,0,7,9,0
2013-05-13,Rockies,Cubs,1,3,1,9,14,0
2013-05-13,White Sox,Twins,3,10,1,10,12,0
2013-05-13,Braves,D-backs,10,13,0,1,10,1
2013-05-13,Royals,Angels,11,19,0,4,9,0
2013-05-13,Rangers,Athletics,1,7,0,5,8,0
2013-05-13,Nationals,Dodgers,6,10,1,2,9,2
2013-05-14,Brewers,Pirates,3,11,0,4,10,0
2013-05-14,Padres,Orioles,3,8,1,2,5,0
2013-05-14,Mariners,Yankees,3,10,2,4,7,1
2013-05-14,Indians,Phillies,2,7,1,6,10,0
2013-05-14,Giants,Blue Jays,6,10,2,10,18,0
2013-05-14,Astros,Tigers,2,5,0,6,10,0
2013-05-14,Red Sox,Rays,3,3,0,5,11,0
2013-05-14,Reds,Marlins,6,10,0,2,6,0
2013-05-14,Rockies,Cubs,9,17,2,4,7,0
2013-05-14,White Sox,Twins,4,12,1,2,6,0
2013-05-14,Mets,Cardinals,4,6,1,10,11,0
2013-05-14,Braves,D-backs,0,4,0,2,8,1
2013-05-14,Royals,Angels,2,6,0,6,12,1
2013-05-14,Rangers,Athletics,6,10,0,5,11,2
2013-05-14,Nationals,Dodgers,0,5,0,2,4,0
2013-05-15,Padres,Orioles,8,17,0,4,11,1
2013-05-15,Indians,Phillies,10,11,0,4,8,0
2013-05-15,Astros,Tigers,7,8,1,5,8,0
2013-05-15,White Sox,Twins,9,14,0,4,11,0
2013-05-15,Rangers,Athletics,6,7,0,2,5,1
2013-05-15,Braves,D-backs,3,10,0,5,10,3
2013-05-15,Brewers,Pirates,1,6,1,3,4,0
2013-05-15,Mariners,Yankees,12,16,0,2,8,1
2013-05-15,Giants,Blue Jays,3,10,2,11,11,1
2013-05-15,Red Sox,Rays,9,10,0,2,9,0
2013-05-15,Reds,Marlins,4,11,0,0,11,0
2013-05-15,Rockies,Cubs,3,7,0,6,9,1
2013-05-15,Mets,Cardinals,2,7,2,4,6,0
2013-05-15,Royals,Angels,9,13,0,5,12,0
2013-05-15,Nationals,Dodgers,1,9,0,3,9,0
2013-05-16,Mets,Cardinals,5,12,0,2,8,2
2013-05-16,Brewers,Pirates,1,6,1,7,13,1
2013-05-16,Mariners,Yankees,3,7,1,2,8,0
2013-05-16,Red Sox,Rays,4,4,0,3,7,0
2013-05-16,Reds,Marlins,5,8,0,3,6,1
2013-05-16,Tigers,Rangers,4,7,1,10,10,0
2013-05-16,Giants,Rockies,8,12,1,6,8,0
2013-05-16,White Sox,Angels,5,9,0,4,7,2
2013-05-16,Nationals,Padres,6,7,1,2,4,0
2013-05-17,Mets,Cubs,3,8,1,2,6,2
2013-05-17,Astros,Pirates,4,7,3,5,10,2
2013-05-17,Mariners,Indians,3,10,0,6,7,0
2013-05-17,Rays,Orioles,12,17,0,10,13,1
2013-05-17,Blue Jays,Yankees,0,4,0,5,8,0
